Date,MaxTemp,MinTemp,Rainfall,Latitude,Longitude,LocationName,Month,Week,Season,Monsoon,RollingRain7,RollingRain30,RollingTemp7,RollingTemp30
2022-10-22,26.8,17.5,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,6.09,5.57,26.9,26.71
2022-10-23,25.7,16.1,0.0,12.97,77.59,Bengaluru,10,42,Post-Monsoon,0,3.64,5.56,26.77,26.66
2022-10-24,25.0,14.9,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,3.26,5.5,26.44,26.56
2022-10-25,25.1,13.8,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,2.84,5.48,26.26,26.47
2022-10-26,25.6,14.6,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,1.91,5.38,26.03,26.45
2022-10-27,27.1,15.4,0.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.39,5.34,26.06,26.43
2022-10-28,25.9,17.2,0.3,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.04,5.34,25.89,26.36
2022-10-29,26.0,18.1,1.0,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.19,5.38,25.77,26.3
2022-10-30,25.9,18.4,1.5,12.97,77.59,Bengaluru,10,43,Post-Monsoon,0,0.4,5.16,25.8,26.33
2022-10-31,26.4,17.7,0.0,12.97,77.59,Bengaluru,10,44,Post-Monsoon,0,0.4,4.96,26.0,26.45
2022-11-01,24.6,17.1,14.0,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,2.4,5.39,25.93,26.37
2022-11-02,23.7,17.5,9.9,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,3.81,5.7,25.66,26.27
2022-11-03,25.2,18.6,0.3,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,3.86,5.7,25.39,26.22
2022-11-04,26.7,18.9,1.3,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,4.0,5.71,25.5,26.2
2022-11-05,26.9,19.0,0.5,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,3.93,5.54,25.63,26.24
2022-11-06,26.2,17.8,0.4,12.97,77.59,Bengaluru,11,44,Post-Monsoon,0,3.77,5.52,25.67,26.22
2022-11-07,26.3,17.2,0.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,3.77,5.51,25.66,26.19
2022-11-08,27.1,17.1,0.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,1.77,4.98,26.01,26.23
2022-11-09,26.9,16.3,0.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,0.36,4.66,26.47,26.23
2022-11-10,27.2,16.6,0.3,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,0.36,4.45,26.76,26.27
2022-11-11,21.9,18.0,20.5,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,3.1,4.35,26.07,26.13
2022-11-12,23.1,18.6,3.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,3.46,3.72,25.53,26.02
2022-11-13,24.5,18.7,2.0,12.97,77.59,Bengaluru,11,45,Post-Monsoon,0,3.69,3.51,25.29,25.96
2022-11-14,26.6,18.4,1.5,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,3.9,3.3,25.33,25.93
2022-11-15,25.9,18.3,1.5,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,4.11,2.78,25.16,25.91
2022-11-16,26.8,18.0,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,4.11,2.69,25.14,25.89
2022-11-17,25.9,14.8,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,4.07,2.6,24.96,25.87
2022-11-18,25.8,13.4,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,1.14,2.38,25.51,25.83
2022-11-19,25.4,13.1,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.71,2.02,25.84,25.78
2022-11-20,24.7,13.0,0.0,12.97,77.59,Bengaluru,11,46,Post-Monsoon,0,0.43,1.93,25.87,25.7
2022-11-21,25.0,13.8,0.1,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,0.23,1.94,25.64,25.64
2022-11-22,24.7,16.7,1.8,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,0.27,2.0,25.47,25.6
2022-11-23,24.1,18.4,8.3,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,1.46,2.27,25.09,25.57
2022-11-24,26.4,19.2,3.7,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,1.99,2.4,25.16,25.62
2022-11-25,26.7,18.2,0.4,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.04,2.41,25.29,25.65
2022-11-26,27.3,18.0,0.0,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.04,2.41,25.56,25.66
2022-11-27,26.8,18.6,0.8,12.97,77.59,Bengaluru,11,47,Post-Monsoon,0,2.16,2.43,25.86,25.69
2022-11-28,27.3,18.8,0.9,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,2.27,2.42,26.19,25.73
2022-11-29,27.3,18.2,0.1,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,2.03,2.38,26.56,25.78
2022-11-30,26.1,15.8,0.0,12.97,77.59,Bengaluru,11,48,Post-Monsoon,0,0.84,2.38,26.84,25.77
2022-12-01,26.4,16.6,0.7,12.97,77.59,Bengaluru,12,48,Winter,0,0.41,1.93,26.84,25.83
2022-12-02,26.9,19.0,0.0,12.97,77.59,Bengaluru,12,48,Winter,0,0.36,1.6,26.87,25.94
2022-12-03,27.3,18.4,0.3,12.97,77.59,Bengaluru,12,48,Winter,0,0.4,1.6,26.87,26.01
2022-12-04,27.7,19.2,0.0,12.97,77.59,Bengaluru,12,48,Winter,0,0.29,1.56,27.0,26.04
2022-12-05,27.2,17.1,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,0.16,1.54,26.99,26.05
2022-12-06,27.1,17.9,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,0.14,1.53,26.96,26.08
2022-12-07,27.1,16.5,0.0,12.97,77.59,Bengaluru,12,49,Winter,0,0.14,1.53,27.1,26.11
2022-12-08,25.7,16.0,0.2,12.97,77.59,Bengaluru,12,49,Winter,0,0.07,1.54,27.0,26.06
2022-12-09,20.5,15.8,3.4,12.97,77.59,Bengaluru,12,49,Winter,0,0.56,1.65,26.09,25.85
2022-12-10,18.5,16.6,32.5,12.97,77.59,Bengaluru,12,49,Winter,0,5.16,2.72,24.83,25.56
2022-12-11,21.9,17.9,4.5,12.97,77.59,Bengaluru,12,49,Winter,0,5.8,2.19,24.0,25.56
2022-12-12,23.9,18.4,4.0,12.97,77.59,Bengaluru,12,50,Winter,0,6.37,2.22,23.53,25.58
2022-12-13,24.6,18.9,7.0,12.97,77.59,Bengaluru,12,50,Winter,0,7.37,2.39,23.17,25.59
2022-12-14,25.1,17.8,0.1,12.97,77.59,Bengaluru,12,50,Winter,0,7.39,2.34,22.89,25.54
2022-12-15,25.7,15.8,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,7.36,2.29,22.89,25.53
2022-12-16,26.0,15.2,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,6.87,2.29,23.67,25.5
2022-12-17,26.2,15.3,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,2.23,2.29,24.77,25.51
2022-12-18,26.0,16.6,0.0,12.97,77.59,Bengaluru,12,50,Winter,0,1.59,2.29,25.36,25.52
2022-12-19,24.7,16.6,0.1,12.97,77.59,Bengaluru,12,51,Winter,0,1.03,2.3,25.47,25.5
2022-12-20,26.4,14.9,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.03,2.3,25.73,25.55
2022-12-21,25.8,14.9,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.01,2.29,25.83,25.58
2022-12-22,25.8,14.3,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.01,2.23,25.84,25.62
2022-12-23,26.4,13.3,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.01,1.96,25.9,25.69
2022-12-24,26.7,12.9,0.0,12.97,77.59,Bengaluru,12,51,Winter,0,0.01,1.83,25.97,25.7
2022-12-25,25.5,16.1,1.5,12.97,77.59,Bengaluru,12,51,Winter,0,0.23,1.87,25.9,25.66
2022-12-26,26.4,19.1,0.8,12.97,77.59,Bengaluru,12,52,Winter,0,0.33,1.9,26.14,25.63
2022-12-27,26.7,18.8,1.4,12.97,77.59,Bengaluru,12,52,Winter,0,0.53,1.92,26.19,25.63
2022-12-28,27.0,18.5,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.53,1.89,26.36,25.62
2022-12-29,27.4,16.6,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.53,1.88,26.59,25.62
2022-12-30,27.2,15.8,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.53,1.88,26.7,25.66
2022-12-31,27.2,14.8,0.0,12.97,77.59,Bengaluru,12,52,Winter,0,0.53,1.86,26.77,25.69
2023-01-01,27.5,14.9,0.0,12.97,77.59,Bengaluru,1,52,Winter,0,0.31,1.86,27.06,25.71
2023-01-02,26.7,15.5,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.2,1.85,27.1,25.69
2023-01-03,26.5,14.9,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.0,1.85,27.07,25.65
2023-01-04,26.4,16.0,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.0,1.85,26.99,25.62
2023-01-05,25.1,15.8,0.1,12.97,77.59,Bengaluru,1,1,Winter,0,0.01,1.85,26.66,25.55
2023-01-06,26.8,15.0,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.01,1.85,26.6,25.54
2023-01-07,26.6,15.3,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.01,1.85,26.51,25.57
2023-01-08,26.7,15.8,0.0,12.97,77.59,Bengaluru,1,1,Winter,0,0.01,1.73,26.4,25.78
2023-01-09,26.1,14.5,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.01,0.65,26.31,26.03
2023-01-10,26.6,12.7,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.01,0.5,26.33,26.19
2023-01-11,27.2,11.9,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.01,0.37,26.44,26.3
2023-01-12,28.2,12.8,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.0,0.13,26.89,26.42
2023-01-13,28.4,12.3,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.0,0.13,27.11,26.53
2023-01-14,29.0,13.4,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.0,0.13,27.46,26.64
2023-01-15,28.4,12.0,0.0,12.97,77.59,Bengaluru,1,2,Winter,0,0.0,0.13,27.7,26.72
2023-01-16,29.0,12.5,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,28.11,26.81
2023-01-17,28.6,14.1,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,28.4,26.9
2023-01-18,27.5,13.5,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,28.44,26.99
2023-01-19,27.1,13.7,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,28.29,27.02
2023-01-20,26.5,13.5,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,28.01,27.04
2023-01-21,26.6,16.6,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,27.67,27.07
2023-01-22,26.7,14.7,0.0,12.97,77.59,Bengaluru,1,3,Winter,0,0.0,0.13,27.43,27.08
2023-01-23,27.4,14.9,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.13,27.2,27.1
2023-01-24,27.9,17.9,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.08,27.1,27.18
2023-01-25,27.8,16.1,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.05,27.14,27.23
2023-01-26,27.8,15.0,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.0,27.24,27.26
2023-01-27,28.3,15.3,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.0,27.5,27.31
2023-01-28,27.9,13.9,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.0,27.69,27.32
2023-01-29,27.7,13.5,0.0,12.97,77.59,Bengaluru,1,4,Winter,0,0.0,0.0,27.83,27.34
2023-01-30,27.2,17.0,2.3,12.97,77.59,Bengaluru,1,5,Winter,0,0.33,0.08,27.8,27.34
2023-01-31,29.1,17.5,0.0,12.97,77.59,Bengaluru,1,5,Winter,0,0.33,0.08,27.97,27.39
2023-02-01,28.4,15.7,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.33,0.08,28.06,27.45
2023-02-02,29.0,17.3,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.33,0.08,28.23,27.53
2023-02-03,26.6,16.4,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.33,0.08,27.99,27.54
2023-02-04,29.2,17.0,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.33,0.08,28.17,27.68
2023-02-05,30.1,16.5,0.0,12.97,77.59,Bengaluru,2,5,Winter,0,0.33,0.08,28.51,27.79
2023-02-06,29.4,15.9,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,28.83,27.88
2023-02-07,29.7,16.0,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,28.91,27.98
2023-02-08,30.9,17.0,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,29.27,28.14
2023-02-09,30.3,16.9,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,29.46,28.26
2023-02-10,30.2,16.3,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,29.97,28.36
2023-02-11,30.3,14.8,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,30.13,28.43
2023-02-12,31.0,16.1,0.0,12.97,77.59,Bengaluru,2,6,Winter,0,0.0,0.08,30.26,28.52
2023-02-13,30.5,16.4,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.41,28.57
2023-02-14,30.5,15.6,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.53,28.64
2023-02-15,30.6,14.7,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.49,28.69
2023-02-16,30.5,15.7,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.51,28.76
2023-02-17,30.4,15.5,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.54,28.85
2023-02-18,30.2,14.8,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.53,28.96
2023-02-19,29.9,15.4,0.0,12.97,77.59,Bengaluru,2,7,Winter,0,0.0,0.08,30.37,29.07
2023-02-20,30.0,16.4,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.3,29.18
2023-02-21,31.1,16.9,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.39,29.33
2023-02-22,31.1,16.7,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.46,29.45
2023-02-23,31.0,15.1,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.53,29.56
2023-02-24,31.4,14.2,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.67,29.68
2023-02-25,31.7,15.4,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.89,29.81
2023-02-26,30.5,16.4,0.0,12.97,77.59,Bengaluru,2,8,Winter,0,0.0,0.08,30.97,29.88
2023-02-27,29.9,13.9,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.08,30.96,29.95
2023-02-28,30.7,14.2,0.0,12.97,77.59,Bengaluru,2,9,Winter,0,0.0,0.08,30.9,30.05
2023-03-01,30.0,18.2,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,30.74,30.14
2023-03-02,30.1,15.2,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,30.61,30.17
2023-03-03,31.0,15.0,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,30.56,30.26
2023-03-04,31.0,16.2,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,30.46,30.33
2023-03-05,31.3,17.2,0.0,12.97,77.59,Bengaluru,3,9,Summer,0,0.0,0.0,30.57,30.48
2023-03-06,31.2,16.8,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.76,30.55
2023-03-07,31.0,16.1,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.8,30.58
2023-03-08,30.8,16.2,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.91,30.63
2023-03-09,30.5,16.0,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.97,30.65
2023-03-10,30.4,16.5,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.89,30.64
2023-03-11,31.4,15.7,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.94,30.67
2023-03-12,31.2,15.3,0.0,12.97,77.59,Bengaluru,3,10,Summer,0,0.0,0.0,30.93,30.71
2023-03-13,31.8,17.5,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,31.01,30.76
2023-03-14,32.7,18.0,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,31.26,30.81
2023-03-15,32.6,18.3,0.0,12.97,77.59,Bengaluru,3,11,Summer,0,0.0,0.0,31.51,30.88
2023-03-16,30.7,20.0,1.2,12.97,77.59,Bengaluru,3,11,Summer,0,0.17,0.04,31.54,30.89
2023-03-17,29.4,19.2,3.9,12.97,77.59,Bengaluru,3,11,Summer,0,0.73,0.17,31.4,30.85
2023-03-18,30.0,18.9,12.4,12.97,77.59,Bengaluru,3,11,Summer,0,2.5,0.58,31.2,30.83
2023-03-19,30.4,17.7,6.7,12.97,77.59,Bengaluru,3,11,Summer,0,3.46,0.81,31.09,30.83
2023-03-20,31.4,17.0,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,3.46,0.81,31.03,30.87
2023-03-21,31.4,18.1,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,3.46,0.81,30.84,30.92
2023-03-22,31.7,18.1,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,3.46,0.81,30.71,30.98
2023-03-23,33.6,19.3,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,3.29,0.81,31.13,31.06
2023-03-24,33.0,19.9,0.0,12.97,77.59,Bengaluru,3,12,Summer,0,2.73,0.81,31.64,31.13
2023-03-25,30.8,19.6,1.3,12.97,77.59,Bengaluru,3,12,Summer,0,1.14,0.85,31.76,31.12
2023-03-26,31.0,20.7,0.4,12.97,77.59,Bengaluru,3,12,Summer,0,0.24,0.86,31.84,31.11
2023-03-27,35.5,20.2,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.24,0.86,32.43,31.23
2023-03-28,34.7,20.4,0.0,12.97,77.59,Bengaluru,3,13,Summer,0,0.24,0.86,32.9,31.37
2023-03-29,32.3,21.3,5.7,12.97,77.59,Bengaluru,3,13,Summer,0,1.06,1.05,32.99,31.45
2023-03-30,32.2,20.9,0.6,12.97,77.59,Bengaluru,3,13,Summer,0,1.14,1.07,32.79,31.5
2023-03-31,31.4,19.8,0.2,12.97,77.59,Bengaluru,3,13,Summer,0,1.17,1.08,32.56,31.55
2023-04-01,29.7,21.5,1.5,12.97,77.59,Bengaluru,4,13,Summer,0,1.2,1.13,32.4,31.54
2023-04-02,33.8,20.1,0.0,12.97,77.59,Bengaluru,4,13,Summer,0,1.14,1.13,32.8,31.63
2023-04-03,32.9,19.7,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,1.14,1.13,32.43,31.69
2023-04-04,31.1,20.9,0.6,12.97,77.59,Bengaluru,4,14,Summer,0,1.23,1.15,31.91,31.69
2023-04-05,32.5,19.1,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.41,1.15,31.94,31.73
2023-04-06,31.2,20.6,0.2,12.97,77.59,Bengaluru,4,14,Summer,0,0.36,1.16,31.8,31.74
2023-04-07,32.1,20.3,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.33,1.16,31.9,31.78
2023-04-08,32.2,19.5,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.11,1.16,32.26,31.84
2023-04-09,32.4,18.3,0.0,12.97,77.59,Bengaluru,4,14,Summer,0,0.11,1.16,32.06,31.9
2023-04-10,32.9,19.4,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.11,1.16,32.06,31.95
2023-04-11,33.6,18.8,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.03,1.16,32.41,32.03
2023-04-12,34.7,18.6,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.03,1.16,32.73,32.13
2023-04-13,35.1,18.9,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,1.16,33.29,32.21
2023-04-14,35.2,20.1,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,1.16,33.73,32.3
2023-04-15,34.0,19.7,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,1.12,33.99,32.41
2023-04-16,34.3,19.5,0.0,12.97,77.59,Bengaluru,4,15,Summer,0,0.0,0.99,34.26,32.57
2023-04-17,34.6,19.5,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.57,34.5,32.72
2023-04-18,34.9,20.5,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.69,32.87
2023-04-19,35.5,21.0,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.8,33.01
2023-04-20,34.9,20.6,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.77,33.13
2023-04-21,33.9,21.4,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.59,33.2
2023-04-22,33.4,21.1,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.5,33.19
2023-04-23,33.3,21.4,0.0,12.97,77.59,Bengaluru,4,16,Summer,0,0.0,0.35,34.36,33.2
2023-04-24,33.8,21.5,0.1,12.97,77.59,Bengaluru,4,17,Summer,0,0.01,0.31,34.24,33.3
2023-04-25,32.1,22.1,2.1,12.97,77.59,Bengaluru,4,17,Summer,0,0.31,0.37,33.84,33.34
2023-04-26,33.2,21.1,0.8,12.97,77.59,Bengaluru,4,17,Summer,0,0.43,0.39,33.51,33.26
2023-04-27,33.7,21.1,0.1,12.97,77.59,Bengaluru,4,17,Summer,0,0.44,0.4,33.34,33.23
2023-04-28,32.8,21.3,0.3,12.97,77.59,Bengaluru,4,17,Summer,0,0.49,0.22,33.19,33.25
2023-04-29,31.8,20.9,4.5,12.97,77.59,Bengaluru,4,17,Summer,0,1.13,0.35,32.96,33.23
2023-04-30,31.9,20.3,17.8,12.97,77.59,Bengaluru,4,17,Summer,0,3.67,0.93,32.76,33.25
2023-05-01,29.5,19.4,3.8,12.97,77.59,Bengaluru,5,18,Summer,0,4.2,1.01,32.14,33.24
2023-05-02,29.6,20.6,2.5,12.97,77.59,Bengaluru,5,18,Summer,0,4.26,1.09,31.79,33.1
2023-05-03,27.0,19.8,5.2,12.97,77.59,Bengaluru,5,18,Summer,0,4.89,1.27,30.9,32.91
2023-05-04,28.6,19.8,1.0,12.97,77.59,Bengaluru,5,18,Summer,0,5.01,1.28,30.17,32.82
2023-05-05,27.7,20.0,0.7,12.97,77.59,Bengaluru,5,18,Summer,0,5.07,1.3,29.44,32.66
2023-05-06,29.8,20.4,8.7,12.97,77.59,Bengaluru,5,18,Summer,0,5.67,1.59,29.16,32.62
2023-05-07,26.1,20.1,4.1,12.97,77.59,Bengaluru,5,18,Summer,0,3.71,1.72,28.33,32.42
2023-05-08,29.3,21.0,19.8,12.97,77.59,Bengaluru,5,19,Summer,0,6.0,2.38,28.3,32.32
2023-05-09,31.0,19.1,9.6,12.97,77.59,Bengaluru,5,19,Summer,0,7.01,2.7,28.5,32.27
2023-05-10,32.0,19.4,0.0,12.97,77.59,Bengaluru,5,19,Summer,0,6.27,2.7,29.21,32.24
2023-05-11,32.6,20.4,6.7,12.97,77.59,Bengaluru,5,19,Summer,0,7.09,2.93,29.79,32.21
2023-05-12,31.8,20.9,0.2,12.97,77.59,Bengaluru,5,19,Summer,0,7.01,2.93,30.37,32.11
2023-05-13,30.9,21.5,2.1,12.97,77.59,Bengaluru,5,19,Summer,0,6.07,3.0,30.53,31.97
2023-05-14,32.4,20.5,0.0,12.97,77.59,Bengaluru,5,19,Summer,0,5.49,3.0,31.43,31.88
2023-05-15,33.0,21.2,0.0,12.97,77.59,Bengaluru,5,20,Summer,0,2.66,3.0,31.96,31.85
2023-05-16,33.0,19.8,0.0,12.97,77.59,Bengaluru,5,20,Summer,0,1.29,3.0,32.24,31.8
2023-05-17,32.6,21.9,0.0,12.97,77.59,Bengaluru,5,20,Summer,0,1.29,3.0,32.33,31.74
2023-05-18,34.2,21.5,0.1,12.97,77.59,Bengaluru,5,20,Summer,0,0.34,3.01,32.56,31.71
2023-05-19,34.2,21.7,0.0,12.97,77.59,Bengaluru,5,20,Summer,0,0.31,3.01,32.9,31.67
2023-05-20,33.3,21.2,0.1,12.97,77.59,Bengaluru,5,20,Summer,0,0.03,3.01,33.24,31.62
2023-05-21,31.6,21.8,7.3,12.97,77.59,Bengaluru,5,20,Summer,0,1.07,3.25,33.13,31.54
2023-05-22,31.6,20.4,1.6,12.97,77.59,Bengaluru,5,21,Summer,0,1.3,3.31,32.93,31.48
2023-05-23,32.4,19.8,1.0,12.97,77.59,Bengaluru,5,21,Summer,0,1.44,3.34,32.84,31.45
2023-05-24,31.8,21.1,6.6,12.97,77.59,Bengaluru,5,21,Summer,0,2.39,3.56,32.73,31.38
2023-05-25,31.3,20.9,1.4,12.97,77.59,Bengaluru,5,21,Summer,0,2.57,3.53,32.31,31.36
2023-05-26,31.3,20.8,0.0,12.97,77.59,Bengaluru,5,21,Summer,0,2.57,3.51,31.9,31.29
2023-05-27,31.4,20.5,0.5,12.97,77.59,Bengaluru,5,21,Summer,0,2.63,3.52,31.63,31.22
2023-05-28,32.3,21.1,0.0,12.97,77.59,Bengaluru,5,21,Summer,0,1.59,3.51,31.73,31.2
2023-05-29,32.6,21.4,1.8,12.97,77.59,Bengaluru,5,22,Summer,0,1.61,3.42,31.87,31.23
2023-05-30,30.0,21.5,36.6,12.97,77.59,Bengaluru,5,22,Summer,0,6.7,4.05,31.53,31.16
2023-05-31,30.6,21.2,20.3,12.97,77.59,Bengaluru,5,22,Summer,0,8.66,4.6,31.36,31.2
2023-06-01,31.0,20.7,3.1,12.97,77.59,Bengaluru,6,22,Monsoon,1,8.9,4.62,31.31,31.25
2023-06-02,30.3,20.8,0.0,12.97,77.59,Bengaluru,6,22,Monsoon,1,8.9,4.44,31.17,31.36
2023-06-03,31.6,20.9,0.4,12.97,77.59,Bengaluru,6,22,Monsoon,1,8.89,4.42,31.2,31.46
2023-06-04,30.0,21.2,0.0,12.97,77.59,Bengaluru,6,22,Monsoon,1,8.89,4.4,30.87,31.53
2023-06-05,30.8,21.0,0.1,12.97,77.59,Bengaluru,6,23,Monsoon,1,8.64,4.11,30.61,31.57
2023-06-06,31.3,21.3,0.3,12.97,77.59,Bengaluru,6,23,Monsoon,1,3.46,3.99,30.8,31.74
